title,budget,revenue,runtime,genres,popularity,vote_average,vote_count,belongs_to_collection,director,lead_actor,profit,profit_margin,release__year,production_company,genre1,genre2,genre3
The Family Stone,19000000,92884429,103,"['Comedy', 'Drama', 'Romance']",2.4945,6.293,1005,False,Thomas Bezucha,Dermot Mulroney,73884429,0.795444724109786,2005,Fox 2000 Pictures,Comedy,Drama,Romance
High Life,8933400,2133033,113,"['Science Fiction', 'Drama', 'Mystery']",2.494,5.736,1134,False,Claire Denis,Robert Pattinson,-6800367,-3.1881208588896657,2018,ARTE France Cinéma,Science Fiction,Drama,Mystery
Iron Sky,7500000,10109659,93,"['Action', 'Comedy', 'Science Fiction']",2.4935,5.736,1654,True,Timo Vuorensola,Julia Dietze,2609659,0.2581352150453344,2012,Blind Spot Pictures,Action,Comedy,Science Fiction
Cat Person,12000000,282000,118,"['Thriller', 'Comedy']",2.4933,5.712,78,False,Susanna Fogel,Emilia Jones,-11718000,-41.5531914893617,2023,StudioCanal,Thriller,Comedy,
Dracula 2000,28000000,47053625,98,"['Thriller', 'Horror', 'Action', 'Fantasy']",2.4927,5.3,691,True,Patrick Lussier,Gerard Butler,19053625,0.4049342638319577,2000,Wes Craven Films,Thriller,Horror,Action
Freaks,2000,368410,105,['Science Fiction'],2.4923,6.75,1180,False,Zach Lipovsky,Emile Hirsch,366410,0.9945712657093998,2019,Amazing Incorporated,Science Fiction,,
Dog Soldiers,2000000,3537283,105,"['Horror', 'Action', 'Thriller']",2.4914,6.716,908,False,Neil Marshall,Sean Pertwee,1537283,0.4345942917205098,2002,The Victor Film Company,Horror,Action,Thriller
Don't Let Go,5000000,5300000,107,"['Science Fiction', 'Thriller', 'Mystery', 'Horror']",2.4913,6.876,404,False,Jacob Aaron Estes,David Oyelowo,300000,0.05660377358490566,2019,Blumhouse Productions,Science Fiction,Thriller,Mystery
Nutty Professor II: The Klumps,84000000,123307945,107,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",2.4913,5.0,1333,True,Peter Segal,Eddie Murphy,39307945,0.31877868859139613,2000,Universal Pictures,Fantasy,Comedy,Romance
Funny Games,15000000,7938872,111,"['Thriller', 'Horror']",2.4883,6.551,2105,False,Michael Haneke,Naomi Watts,-7061128,-0.8894371895654698,2008,Celluloid Dreams,Thriller,Horror,
Ali G Indahouse,7000000,23280529,85,['Comedy'],2.4864,6.066,1402,False,Mark Mylod,Sacha Baron Cohen,16280529,0.6993195472491196,2002,Universal Pictures,Comedy,,
Last Knights,40000000,3643591,115,"['Action', 'Adventure']",2.4841,6.4,1097,False,Kazuaki Kiriya,Clive Owen,-36356409,-9.97818059161964,2015,Luka Productions,Action,Adventure,
Paranormal Activity 4,5000000,142802657,87,['Horror'],2.4814,5.404,1925,True,Henry Joost,Katie Featherston,137802657,0.9649866458717221,2012,Room 101,Horror,,
The Birth of a Nation,8500000,15861566,120,['Drama'],2.4795,6.553,535,False,Nate Parker,Nate Parker,7361566,0.46411344251885345,2016,Tiny Giant Entertainment,Drama,,
Ninja,10000000,194243,83,"['Action', 'Crime', 'Drama', 'Thriller']",2.4779,6.065,367,True,Isaac Florentine,Scott Adkins,-9805757,-50.48190668389594,2009,Nu Image,Action,Crime,Drama
3000 Miles to Graceland,62000000,18720175,125,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",2.4778,5.848,656,False,Demian Lichtenstein,Kurt Russell,-43279825,-2.3119348510363817,2001,Franchise Pictures,Action,Adventure,Comedy
Dungeons & Dragons,35000000,15185241,107,"['Drama', 'Adventure', 'Fantasy']",2.4778,4.35,643,True,Courtney Solomon,Justin Whalin,-19814759,-1.304869576979384,2000,New Line Cinema,Drama,Adventure,Fantasy
Capote,7000000,49327405,114,"['Crime', 'Drama']",2.4777,6.97,1516,False,Bennett Miller,Philip Seymour Hoffman,42327405,0.8580910550636102,2005,United Artists,Crime,Drama,
Paranormal Activity: The Marked Ones,5000000,90894962,84,"['Horror', 'Thriller']",2.4759,5.403,1461,True,Christopher Landon,Andrew Jacobs,85894962,0.944991450681282,2014,Blumhouse Productions,Horror,Thriller,
Ice Princess,25000000,27645491,98,"['Family', 'Drama', 'Comedy']",2.474,6.404,908,False,Tim Fywell,Michelle Trachtenberg,2645491,0.09569339897055906,2005,Walt Disney Pictures,Family,Drama,Comedy
Paranormal Activity 3,5000000,207039844,83,"['Horror', 'Mystery']",2.4729,5.891,2246,True,Ariel Schulman,Katie Featherston,202039844,0.9758500590833135,2011,Paramount Pictures,Horror,Mystery,
The Tax Collector,30000000,942666,95,"['Action', 'Crime', 'Drama']",2.4721,5.619,492,False,David Ayer,Bobby Soto,-29057334,-30.824633539344795,2020,Cross Creek Pictures,Action,Crime,Drama
Blood Ties,25500000,2415472,128,"['Thriller', 'Crime', 'Drama']",2.4713,6.114,476,False,Guillaume Canet,Clive Owen,-23084528,-9.556942908052752,2013,Chi-Fou-Mi Productions,Thriller,Crime,Drama
The Secret Life of Bees,11000000,38105395,114,"['Family', 'Adventure', 'Drama']",2.4713,7.496,531,False,Gina Prince-Bythewood,Dakota Fanning,27105395,0.7113269656435788,2008,Dune Entertainment III,Family,Adventure,Drama
Brahms: The Boy II,10000000,20311536,86,"['Horror', 'Mystery', 'Thriller']",2.4712,5.895,1250,True,William Brent Bell,Katie Holmes,10311536,0.5076689424177472,2020,STXfilms,Horror,Mystery,Thriller
RocknRolla,18000000,25740863,114,"['Action', 'Crime', 'Thriller']",2.4705,6.954,3044,False,Guy Ritchie,Gerard Butler,7740863,0.3007227457758506,2008,StudioCanal,Action,Crime,Thriller
A Serious Man,7000000,31400000,106,"['Comedy', 'Drama']",2.4663,6.717,2169,False,Ethan Coen,Michael Stuhlbarg,24400000,0.7770700636942676,2009,Focus Features,Comedy,Drama,
Safe Haven,28000000,97600000,115,"['Romance', 'Thriller']",2.4652,7.2,2342,False,Lasse Hallström,Julianne Hough,69600000,0.7131147540983607,2013,Relativity Media,Romance,Thriller,
Frailty,11000000,17400000,100,"['Drama', 'Thriller', 'Crime']",2.4648,6.971,1201,False,Bill Paxton,Bill Paxton,6400000,0.367816091954023,2002,Cinerenta,Drama,Thriller,Crime
Larry Crowne,30000000,75055070,98,"['Comedy', 'Romance', 'Drama']",2.4641,5.992,1343,False,Tom Hanks,Tom Hanks,45055070,0.6002934911658866,2011,Playtone,Comedy,Romance,Drama
Cleaner,25000000,5796630,88,"['Crime', 'Thriller', 'Mystery']",2.4607,6.076,851,False,Renny Harlin,Samuel L. Jackson,-19203370,-3.3128507425866407,2007,Nu Image,Crime,Thriller,Mystery
The Descent: Part 2,6000200,7048886,94,"['Adventure', 'Horror', 'Thriller']",2.4575,5.897,1197,True,Jon Harris,Shauna Macdonald,1048686,0.14877329552499502,2009,Celador Films,Adventure,Horror,Thriller
From Hell,35000000,74558115,122,"['Horror', 'Mystery', 'Thriller']",2.4575,6.699,2863,False,Albert Hughes,Johnny Depp,39558115,0.5305675311131458,2001,Underworld Pictures,Horror,Mystery,Thriller
Eye in the Sky,13000000,18704595,102,"['Drama', 'Thriller', 'War']",2.4565,7.008,1610,False,Gavin Hood,Helen Mirren,5704595,0.30498361498872334,2015,Raindog Films,Drama,Thriller,War
P2,3500000,7766240,98,"['Horror', 'Thriller']",2.4563,6.227,864,False,Franck Khalfoun,Rachel Nichols,4266240,0.5493314654195596,2007,Summit Entertainment,Horror,Thriller,
Medieval,23000000,4311284,126,"['Action', 'Drama', 'History']",2.4561,6.935,493,False,Petr Jákl,Ben Foster,-18688716,-4.334837602904378,2022,R.U. Robot Studios,Action,Drama,History
The Nut Job 2: Nutty by Nature,40000000,65100000,91,"['Animation', 'Family', 'Adventure', 'Comedy']",2.4555,6.035,433,True,Cal Brunker,Will Arnett,25100000,0.38556067588325654,2017,GulfStream Pictures,Animation,Family,Adventure
Gunpowder Milkshake,30000000,1015760,114,"['Action', 'Crime', 'Thriller']",2.4551,6.304,1054,True,Navot Papushado,Karen Gillan,-28984240,-28.534535717098528,2021,Studio Babelsberg,Action,Crime,Thriller
Miracle,28000000,64400000,135,"['Drama', 'History']",2.4544,7.083,620,False,Gavin O'Connor,Kurt Russell,36400000,0.5652173913043478,2004,Walt Disney Pictures,Drama,History,
Bros,22000000,14800000,115,"['Comedy', 'Romance']",2.4538,6.702,519,False,Nicholas Stoller,Billy Eichner,-7200000,-0.4864864864864865,2022,Universal Pictures,Comedy,Romance,
Pulse,38000000,29907685,88,"['Horror', 'Science Fiction', 'Mystery', 'Drama']",2.4521,5.02,542,True,Jim Sonzero,Kristen Bell,-8092315,-0.2705764421418776,2006,Dimension Films,Horror,Science Fiction,Mystery
High School Musical 3: Senior Year,11000000,252909177,112,"['Comedy', 'Romance', 'Drama', 'Family', 'Music']",2.4499,6.5,3503,True,Kenny Ortega,Zac Efron,241909177,0.9565061255171456,2008,Walt Disney Pictures,Comedy,Romance,Drama
Runner Runner,30000000,62600000,88,"['Crime', 'Thriller', 'Drama']",2.4489,5.647,1254,False,Brad Furman,Justin Timberlake,32600000,0.5207667731629393,2013,Regency Enterprises,Crime,Thriller,Drama
Syriana,50000000,93974620,128,"['Drama', 'Thriller']",2.4484,6.416,1394,False,Stephen Gaghan,George Clooney,43974620,0.4679414505746339,2005,Participant,Drama,Thriller,
Rent,40000000,31670620,135,"['Drama', 'Romance']",2.4479,6.8,563,False,Chris Columbus,Anthony Rapp,-8329380,-0.263000219130538,2005,1492 Pictures,Drama,Romance,
Everyone's Hero,35000000,16627188,87,"['Adventure', 'Animation', 'Comedy', 'Family']",2.4478,5.956,308,False,Colin Brady,William H. Macy,-18372812,-1.1049861227286297,2006,Dan Krech Productions,Adventure,Animation,Comedy
Ruby Sparks,8000000,9368803,104,"['Comedy', 'Romance', 'Fantasy', 'Drama']",2.4464,7.115,1669,False,Valerie Faris,Paul Dano,1368803,0.14610222885463597,2012,Fox Searchlight Pictures,Comedy,Romance,Fantasy
The Bad Batch,6000000,180851,119,"['Horror', 'Science Fiction', 'Thriller']",2.4461,5.3,1104,False,Ana Lily Amirpour,Suki Waterhouse,-5819149,-32.176482297581984,2017,Annapurna Pictures,Horror,Science Fiction,Thriller
Trick 'r Treat,12000000,27909,82,"['Horror', 'Comedy']",2.4449,6.994,1931,True,Michael Dougherty,Brian Cox,-11972091,-428.96882726002366,2007,Legendary Pictures,Horror,Comedy,
Muppets Most Wanted,50000000,80400000,107,"['Comedy', 'Adventure', 'Crime', 'Family']",2.4446,6.286,848,True,James Bobin,Ricky Gervais,30400000,0.3781094527363184,2014,Walt Disney Pictures,Comedy,Adventure,Crime
Far from the Madding Crowd,14500000,30300000,119,"['Drama', 'Romance']",2.4445,7.016,1051,False,Thomas Vinterberg,Carey Mulligan,15800000,0.5214521452145214,2015,DNA Films,Drama,Romance,
28 Days,43000000,62198945,103,"['Comedy', 'Drama']",2.4424,6.151,1020,False,Betty Thomas,Sandra Bullock,19198945,0.3086699460899216,2000,Columbia Pictures,Comedy,Drama,
Aliens in the Attic,45000000,57881056,86,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",2.442,5.687,1005,False,John Schultz,Carter Jenkins,12881056,0.22254355552877267,2009,Regency Enterprises,Adventure,Comedy,Family
Do You Believe?,2300000,14410698,115,['Drama'],2.4411,6.474,137,False,Jon Gunn,Tracy Melchior,12110698,0.8403963499894315,2015,Toy Gun Films,Drama,,
Delivery Man,26000000,51164106,105,['Comedy'],2.4388,6.25,1508,False,Ken Scott,Vince Vaughn,25164106,0.4918312459129062,2013,DreamWorks Pictures,Comedy,,
Passengers,25000000,2000000,93,"['Drama', 'Mystery', 'Thriller', 'Romance']",2.4387,6.106,931,False,Rodrigo García,Anne Hathaway,-23000000,-11.5,2008,TriStar Pictures,Drama,Mystery,Thriller
D.E.B.S.,3500000,97446,91,"['Action', 'Comedy', 'Romance']",2.4343,6.436,575,False,Angela Robinson,Sara Foster,-3402554,-34.917328571721775,2004,Destination Films,Action,Comedy,Romance
Reminiscence,68000000,18717947,116,"['Mystery', 'Science Fiction']",2.4329,6.574,1827,False,Lisa Joy,Hugh Jackman,-49282053,-2.6328770457572084,2021,FilmNation Entertainment,Mystery,Science Fiction,
Waking Life,2000000,3176880,101,"['Animation', 'Drama', 'Fantasy']",2.4327,7.465,895,False,Richard Linklater,Ethan Hawke,1176880,0.37045151217546773,2001,IFC Productions,Animation,Drama,Fantasy
The Warrior's Way,42000000,11100000,100,"['Adventure', 'Fantasy', 'Action', 'Western', 'Thriller']",2.4317,6.6,628,False,Lee Seung-moo,Jang Dong-gun,-30900000,-2.7837837837837838,2010,SCS Entertainment,Adventure,Fantasy,Action
Man on a Ledge,42000000,46221189,102,"['Action', 'Thriller', 'Crime']",2.4309,6.429,2656,False,Asger Leth,Sam Worthington,4221189,0.09132584192068274,2012,Summit Entertainment,Action,Thriller,Crime
Boat Trip,20000000,8586376,94,['Comedy'],2.4303,5.292,655,False,Mort Nathan,Cuba Gooding Jr.,-11413624,-1.3292713945906864,2002,Artisan Entertainment,Comedy,,
Replicas,30000000,8100000,107,"['Science Fiction', 'Thriller', 'Drama']",2.4292,6.032,1395,False,Jeffrey Nachmanoff,Keanu Reeves,-21900000,-2.7037037037037037,2018,di Bonaventura Pictures,Science Fiction,Thriller,Drama
Killing Me Softly,25000000,7775138,100,['Thriller'],2.426,5.523,333,False,Chen Kaige,Heather Graham,-17224862,-2.215377013244009,2002,Noelle Entertainment Limited,Thriller,,
Duplicity,60000000,78176181,125,"['Romance', 'Comedy', 'Crime']",2.4252,5.904,807,False,Tony Gilroy,Julia Roberts,18176181,0.2325028003094702,2009,Medienproduktion Poseidon Filmgesellschaft,Romance,Comedy,Crime
Perfect Stranger,60795000,73090611,109,"['Thriller', 'Crime', 'Mystery']",2.425,5.785,949,False,James Foley,Halle Berry,12295611,0.16822421966071674,2007,Columbia Pictures,Thriller,Crime,Mystery
The Finest Hours,80000000,52099090,117,"['Action', 'Drama', 'History', 'Thriller']",2.4232,6.602,1635,False,Craig Gillespie,Chris Pine,-27900910,-0.5355354575291046,2016,Red Hawk Entertainment,Action,Drama,History
Foxcatcher,24000000,12096300,134,"['Drama', 'Thriller']",2.4224,6.654,2346,False,Bennett Miller,Steve Carell,-11903700,-0.9840777758488133,2014,Annapurna Pictures,Drama,Thriller,
When a Stranger Calls,15000000,67062123,87,"['Horror', 'Mystery']",2.4212,5.736,1061,False,Simon West,Camilla Belle,52062123,0.7763267947839946,2006,Davis Entertainment,Horror,Mystery,
A Girl Walks Home Alone at Night,1000000,395000,101,"['Horror', 'Romance']",2.4209,6.815,888,False,Ana Lily Amirpour,Sheila Vand,-605000,-1.5316455696202531,2014,Black Light District,Horror,Romance,
Pathfinder,45000000,30800000,99,"['Adventure', 'Action']",2.4204,5.7,734,False,Marcus Nispel,Karl Urban,-14200000,-0.461038961038961,2007,Dune Entertainment,Adventure,Action,
Queen of the Damned,35000000,45479110,101,"['Fantasy', 'Horror', 'Romance']",2.4191,6.083,1087,True,Michael Rymer,Stuart Townsend,10479110,0.23041589864005693,2002,WV Films LLC,Fantasy,Horror,Romance
Night School,29000000,33157615,111,['Comedy'],2.419,6.147,1696,False,Malcolm D. Lee,Kevin Hart,4157615,0.12538944673795144,2018,HartBeat Productions,Comedy,,
Bulletproof Monk,52000000,37713879,104,"['Action', 'Comedy', 'Fantasy']",2.4181,5.503,942,False,Paul Hunter,Chow Yun-Fat,-14286121,-0.3788027479220581,2003,Lakeshore Entertainment,Action,Comedy,Fantasy
Loving Vincent,5500000,42187665,95,"['Animation', 'Drama', 'Mystery', 'History']",2.4174,7.992,2498,False,Hugh Welchman,Douglas Booth,36687665,0.8696301395206395,2017,Breakthru Films,Animation,Drama,Mystery
Secretariat,35000000,60300000,123,['Drama'],2.4172,7.425,603,False,Randall Wallace,Diane Lane,25300000,0.41956882255389716,2010,Walt Disney Pictures,Drama,,
The International,50000000,60161391,118,"['Action', 'Thriller', 'Drama', 'Crime', 'Adventure', 'Mystery']",2.4153,6.241,1303,False,Tom Tykwer,Clive Owen,10161391,0.16890219509718452,2009,Studio Babelsberg,Action,Thriller,Drama
Crimes of the Future,27000000,4551565,107,"['Science Fiction', 'Horror']",2.4145,6.0,1146,False,David Cronenberg,Viggo Mortensen,-22448435,-4.932025578015474,2022,Serendipity Point Films,Science Fiction,Horror,
Rescue Dawn,10000000,7177143,125,"['Adventure', 'Drama', 'War']",2.409,7.0,1298,False,Werner Herzog,Christian Bale,-2822857,-0.39331207417770553,2007,Top Gun Productions,Adventure,Drama,War
Extremely Loud & Incredibly Close,40000000,55200000,129,['Drama'],2.4081,6.976,2037,False,Stephen Daldry,Tom Hanks,15200000,0.2753623188405797,2011,Warner Bros. Pictures,Drama,,
A Hidden Life,9000000,4645140,173,"['History', 'Drama', 'War']",2.4072,7.149,712,False,Terrence Malick,August Diehl,-4354860,-0.9375088802490344,2019,Studio Babelsberg,History,Drama,War
Biker Boyz,24000000,23510601,110,"['Action', 'Drama']",2.4067,6.218,367,False,Reggie Rock Bythewood,Laurence Fishburne,-489399,-0.020816099086535474,2003,DreamWorks Pictures,Action,Drama,
Halloween II,10000000,39421467,105,['Horror'],2.4063,5.325,1440,True,Rob Zombie,Malcolm McDowell,29421467,0.7463311043193801,2009,Dimension Films,Horror,,
Adaptation.,19000000,32800000,115,"['Comedy', 'Crime', 'Drama']",2.4057,7.354,2561,False,Spike Jonze,Nicolas Cage,13800000,0.42073170731707316,2002,Columbia Pictures,Comedy,Crime,Drama
She Said,32000000,13900000,129,"['Drama', 'History']",2.4056,7.244,630,False,Maria Schrader,Zoe Kazan,-18100000,-1.3021582733812949,2022,Plan B Entertainment,Drama,History,
The Believer,1500000,1309316,98,['Drama'],2.4055,6.873,620,False,Henry Bean,Ryan Gosling,-190684,-0.14563634752802226,2001,Seven Arts Pictures,Drama,,
The Sitter,25000000,34942188,81,['Comedy'],2.4034,5.58,958,False,David Gordon Green,Jonah Hill,9942188,0.28453249693465105,2011,Michael De Luca Productions,Comedy,,
Oliver Twist,50000000,42580321,130,"['Crime', 'Drama', 'Family']",2.4021,6.737,1191,False,Roman Polanski,Barney Clark,-7419679,-0.17425136367572241,2005,ETIC Films,Crime,Drama,Family
The Greatest Game Ever Played,26000000,15431177,120,['Drama'],2.4017,7.292,498,False,Bill Paxton,Shia LaBeouf,-10568823,-0.6849006397891748,2005,Walt Disney Pictures,Drama,,
Samsara,4000000,2639616,102,['Documentary'],2.4006,8.073,629,False,Ron Fricke,Ni Made Megahadi Pratiwi,-1360384,-0.5153719328872078,2011,Magidson Films,Documentary,,
1922,5000000,2943477,102,"['Horror', 'Crime', 'Drama']",2.3989,5.9,2778,False,Zak Hilditch,Thomas Jane,-2056523,-0.6986713332565534,2017,Campfire Studios,Horror,Crime,Drama
Renegades,66190000,2602149,105,"['Thriller', 'Action']",2.3989,5.563,342,False,Steven Quale,J.K. Simmons,-63587851,-24.4366679233203,2017,Studio Babelsberg,Thriller,Action,
Brüno,42000000,138805831,83,['Comedy'],2.3961,5.635,1769,False,Larry Charles,Sacha Baron Cohen,96805831,0.6974190515094427,2009,MRC,Comedy,,
The Magic Flute,6500000,492000,125,"['Adventure', 'Fantasy', 'Music', 'Family']",2.3957,6.5,115,False,Florian Sigl,Jack Wolfe,-6008000,-12.211382113821138,2022,Flute Film,Adventure,Fantasy,Music
Only Lovers Left Alive,7000000,7600000,123,"['Drama', 'Romance']",2.3956,7.215,2252,False,Jim Jarmusch,Tilda Swinton,600000,0.07894736842105263,2013,Recorded Picture Company,Drama,Romance,
Spencer,18000000,14000000,116,"['Drama', 'History']",2.3955,6.757,1701,False,Pablo Larraín,Kristen Stewart,-4000000,-0.2857142857142857,2021,FilmNation Entertainment,Drama,History,
Crocodile Dundee in Los Angeles,21150000,39438674,95,"['Adventure', 'Comedy']",2.3946,5.2,625,True,Simon Wincer,Paul Hogan,18288674,0.46372436355238517,2001,Bungalow Productions,Adventure,Comedy,
Mr. Brooks,20000000,48443734,120,"['Crime', 'Thriller']",2.3936,6.934,1743,False,Bruce A. Evans,Kevin Costner,28443734,0.5871499087993506,2007,Relativity Media,Crime,Thriller,
Billy Lynn's Long Halftime Walk,40000000,30930984,113,"['Drama', 'War']",2.392,6.0,571,False,Ang Lee,Joe Alwyn,-9069016,-0.293201664712639,2016,Bona Film Group,Drama,War,
The Big Wedding,35000000,21800000,90,['Comedy'],2.3894,5.851,1183,False,Justin Zackham,Robert De Niro,-13200000,-0.6055045871559633,2013,Millennium Media,Comedy,,
Life of the Party,30000000,61700416,105,['Comedy'],2.3889,6.1,1007,False,Ben Falcone,Melissa McCarthy,31700416,0.5137796153594816,2018,On the Day,Comedy,,
Mr. Popper's Penguins,55000000,187361754,94,"['Comedy', 'Family']",2.3884,5.968,3017,False,Mark Waters,Jim Carrey,132361754,0.7064502288978358,2011,Davis Entertainment,Comedy,Family,
Friday After Next,20000000,33526835,85,"['Comedy', 'Drama']",2.3866,6.32,426,True,Marcus Raboy,Ice Cube,13526835,0.4034629275325273,2002,New Line Cinema,Comedy,Drama,
Open Water,120000,54683487,79,"['Drama', 'Thriller', 'Horror']",2.3836,5.539,1079,True,Chris Kentis,Blanchard Ryan,54563487,0.9978055532559582,2003,Plunge Pictures LLC,Drama,Thriller,Horror
